empid,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,dept,salary
5035,0.26,0.81,5,139,4,0,0,0,product_mng,medium
5036,0.59,0.69,3,146,3,0,0,0,product_mng,medium
5037,0.78,0.8,4,175,3,0,0,0,product_mng,medium
5038,0.86,0.64,5,188,3,0,0,0,product_mng,medium
5039,0.79,0.73,5,155,3,0,0,0,IT,medium
5040,0.89,0.73,4,171,4,0,0,0,RandD,medium
5041,0.34,0.99,4,184,3,0,0,0,RandD,medium
5042,0.29,0.77,3,164,6,0,0,0,RandD,medium
5043,0.71,0.89,3,244,4,0,0,0,RandD,medium
5044,0.93,0.58,4,222,2,0,0,0,RandD,medium
5045,0.94,0.76,4,231,3,1,0,0,RandD,high
5046,0.91,0.72,3,213,3,0,0,0,marketing,low
5047,0.71,0.96,4,144,4,0,0,0,sales,medium
5048,0.67,0.81,3,221,4,1,0,0,accounting,medium
5049,0.54,0.42,3,138,3,1,0,0,support,medium
5050,0.89,0.58,3,183,4,0,0,0,technical,medium
5051,0.94,0.91,3,250,3,1,0,0,management,low
5052,0.15,0.89,3,219,6,0,0,0,marketing,low
5053,0.45,0.92,6,164,4,1,0,0,marketing,low
5054,0.92,0.67,4,161,4,1,0,0,marketing,low
5055,0.63,0.56,4,274,5,1,0,0,sales,low
5056,0.8,0.66,4,181,3,1,0,0,sales,low
5057,0.45,0.72,3,148,2,0,0,0,sales,low
5058,0.72,0.54,3,226,2,1,0,0,sales,low
5059,0.84,0.36,6,256,5,0,0,0,sales,low
5060,0.61,0.51,3,141,2,0,0,0,sales,low
5061,0.63,0.88,3,177,3,0,0,0,sales,low
5062,0.49,0.54,4,173,2,0,0,0,sales,low
5063,0.68,0.51,2,196,3,0,0,0,sales,low
5064,0.64,0.85,5,179,2,0,0,0,sales,low
5065,0.61,0.64,4,201,3,0,0,0,sales,low
5066,0.83,0.55,5,247,3,0,0,0,sales,low
5067,0.94,0.51,5,238,2,0,0,0,sales,low
5068,0.27,0.66,3,133,6,0,0,0,sales,low
5069,0.6,0.49,2,194,4,0,0,0,sales,low
5070,0.83,0.69,4,232,2,0,0,0,sales,low
5071,0.53,0.75,3,232,3,0,0,0,sales,low
5072,0.79,0.97,4,204,3,0,0,0,sales,medium
5073,0.96,0.49,4,252,3,1,0,0,sales,medium
5074,0.5,0.56,3,164,3,0,0,0,accounting,medium
5075,0.68,0.81,5,266,2,0,0,0,accounting,medium
5076,0.24,0.54,4,226,4,1,0,0,accounting,medium
5077,0.8,0.8,4,252,6,0,0,0,hr,medium
5078,0.62,0.74,4,155,3,0,0,0,hr,medium
5079,1,0.85,3,202,2,0,0,0,hr,medium
5080,0.64,0.75,3,214,3,0,0,0,hr,medium
5081,0.51,0.55,4,267,3,0,0,0,technical,medium
5082,0.74,0.5,4,265,3,0,0,0,technical,medium
5083,0.49,0.99,3,221,2,1,0,0,technical,medium
5084,0.96,0.83,4,132,6,0,0,0,technical,high
5085,0.59,0.62,4,227,4,1,0,0,technical,low
5086,0.84,0.57,4,234,3,0,0,0,technical,medium
5087,0.16,0.84,3,238,6,0,0,0,technical,medium
5088,0.62,0.75,3,149,2,1,0,0,technical,medium
5089,0.79,0.67,4,152,3,0,0,0,technical,medium
5090,0.53,0.83,4,249,3,1,0,0,technical,low
5091,0.17,0.48,6,270,5,0,0,0,technical,low
5092,0.57,0.76,3,200,2,0,0,0,support,low
5093,0.65,0.82,4,207,2,0,0,0,support,low
5094,0.69,0.74,4,266,2,1,0,0,support,low
5095,0.3,0.8,6,250,3,0,0,0,support,low
5096,0.99,0.92,3,220,3,0,0,0,support,low
5097,0.5,0.69,4,177,2,0,0,0,support,low
5098,0.54,0.96,3,147,2,0,0,0,support,medium
5099,0.69,0.57,4,227,4,0,0,0,support,medium
5100,0.5,0.85,4,272,2,0,0,0,support,medium
5101,0.66,0.73,3,244,3,0,0,0,support,medium
5102,1,0.93,5,182,3,1,0,0,support,medium
5103,0.15,0.61,3,146,6,1,0,0,technical,medium
5104,0.31,0.54,5,259,5,1,0,0,technical,medium
5105,0.65,0.49,4,184,4,0,0,0,technical,medium
5106,0.72,0.69,4,149,2,0,0,0,management,medium
5107,0.84,0.85,4,185,3,1,0,0,IT,medium
5108,0.55,0.8,3,254,2,0,0,0,IT,medium
5109,0.6,0.58,4,249,3,0,0,0,IT,medium
5110,0.84,0.48,4,269,2,0,0,0,IT,medium
5111,0.68,0.87,3,168,3,0,0,0,IT,medium
5112,0.13,1,6,225,3,0,0,0,product_mng,medium
5113,0.88,0.98,3,160,2,0,0,0,product_mng,medium
5114,0.64,0.57,5,149,3,1,0,0,product_mng,medium
5115,0.19,0.95,5,193,3,0,0,0,product_mng,medium
5116,0.83,0.88,5,171,3,1,0,0,IT,medium
5117,0.17,0.41,4,232,3,1,0,0,RandD,medium
5118,0.44,0.74,4,250,6,0,0,0,RandD,medium
5119,0.52,0.55,4,243,2,0,0,0,RandD,medium
5120,0.66,0.62,4,250,2,0,0,0,RandD,medium
5121,0.96,0.55,4,153,3,0,0,0,RandD,medium
5122,0.19,0.5,5,126,3,1,0,0,RandD,medium
5123,0.86,1,3,192,3,0,0,0,marketing,high
5124,0.65,0.57,3,137,4,1,0,0,sales,high
5125,0.61,0.97,3,199,3,1,0,0,accounting,high
5126,0.53,0.96,3,181,3,1,0,0,support,high
5127,0.14,0.76,5,260,6,0,0,0,technical,high
5128,0.74,1,4,199,4,0,0,0,management,high
5129,0.47,0.62,6,171,5,1,0,0,marketing,high
5130,0.6,0.56,4,260,3,0,0,0,marketing,high
5131,0.81,0.58,3,243,4,0,0,0,marketing,high
5132,0.95,0.59,2,154,4,0,0,0,sales,high
5133,0.98,0.8,2,201,2,0,0,0,sales,high
5134,0.52,0.8,5,234,3,0,0,0,sales,high
5135,1,0.97,3,216,3,1,0,0,sales,low
5136,0.16,0.74,5,205,4,1,0,0,sales,low
5137,0.19,0.83,3,225,4,0,0,0,sales,low
5138,0.94,0.87,3,229,3,0,0,0,sales,low
5139,0.58,0.43,6,132,3,0,0,0,sales,low
5140,0.92,0.69,4,180,3,0,0,0,sales,low
5141,0.65,0.8,4,164,4,0,0,0,sales,low
5142,0.74,0.74,5,175,3,0,0,0,sales,low
5143,0.6,0.53,5,103,2,0,0,0,sales,low
5144,1,1,5,142,4,0,0,0,sales,low
5145,0.81,0.96,4,212,3,0,0,0,sales,low
5146,0.54,0.67,2,129,3,1,0,0,sales,low
5147,0.18,0.81,5,140,4,0,0,0,sales,low
5148,0.82,0.88,4,149,2,0,0,0,sales,low
5149,0.9,0.96,2,258,2,0,0,0,sales,low
5150,0.62,0.62,4,136,2,0,0,0,sales,medium
5151,0.77,0.76,2,216,3,1,0,0,accounting,medium
5152,0.58,0.86,3,151,2,0,0,0,accounting,medium
5153,0.27,0.47,5,217,6,0,0,0,accounting,medium
5154,0.78,0.72,4,219,3,0,0,0,hr,medium
5155,0.98,0.66,3,150,3,0,0,0,hr,medium
5156,0.75,0.5,4,98,4,0,0,0,hr,medium
5157,0.74,0.67,5,140,3,0,0,0,hr,medium
5158,0.9,0.99,3,259,3,1,0,0,technical,medium
5159,0.73,0.71,5,215,6,1,0,0,technical,medium
5160,0.9,0.62,4,258,3,0,0,0,technical,medium
5161,0.68,0.91,4,162,3,1,0,0,technical,medium
5162,0.9,0.74,3,260,4,0,0,0,technical,high
5163,0.64,0.93,5,198,2,0,0,0,technical,high
5164,0.63,0.9,2,242,3,1,0,0,technical,high
5165,0.87,0.89,4,219,4,0,0,0,technical,high
5166,0.6,0.55,4,204,3,0,0,0,technical,high
5167,0.7,0.74,3,157,3,0,0,0,technical,high
5168,0.15,0.94,5,244,6,0,0,0,technical,high
5169,0.45,0.75,3,122,3,0,0,0,support,high
5170,0.43,0.9,5,282,5,0,0,0,support,low
5171,0.92,0.46,5,195,5,0,0,0,support,low
5172,0.72,0.81,4,134,2,0,0,0,support,low
5173,0.94,0.84,3,210,2,0,0,0,support,low
5174,0.74,0.52,3,170,3,0,0,0,support,low
5175,0.48,0.71,2,140,3,1,0,0,support,low
5176,0.84,0.76,5,215,2,1,0,0,support,low
5177,0.53,0.86,3,150,3,0,0,0,support,low
5178,0.45,0.88,5,268,3,1,0,0,support,medium
5179,0.95,0.67,4,270,4,0,0,0,support,medium
5180,0.95,0.58,3,163,3,0,0,0,technical,medium
5181,0.7,0.85,3,188,2,0,0,0,technical,medium
5182,0.19,0.93,3,110,4,0,0,0,technical,medium
5183,0.74,0.91,5,135,3,0,0,0,management,medium
5184,0.54,0.59,4,228,3,0,0,0,IT,medium
5185,0.5,0.69,5,172,2,0,0,0,IT,medium
5186,0.95,0.72,3,168,5,0,0,0,IT,medium
5187,0.69,0.69,5,160,3,0,0,0,IT,medium
5188,0.24,0.74,5,282,3,0,0,0,IT,medium
5189,0.96,0.7,5,184,2,1,0,0,product_mng,medium
5190,0.61,0.5,4,217,4,1,0,0,product_mng,medium
5191,0.76,0.53,6,281,3,0,0,0,product_mng,medium
5192,0.61,0.64,3,245,2,0,0,0,product_mng,medium
5193,0.37,0.48,2,285,5,0,0,0,IT,medium
5194,0.81,0.9,4,165,3,0,0,0,RandD,medium
5195,0.59,0.9,3,146,3,0,0,0,RandD,medium
5196,0.73,0.82,3,133,3,0,0,0,RandD,medium
5197,0.87,0.57,2,181,6,0,0,0,RandD,medium
5198,0.67,0.66,6,152,3,0,0,0,RandD,medium
5199,0.96,0.78,2,284,3,0,0,0,RandD,medium
5200,0.98,0.51,3,157,3,0,0,0,marketing,medium
5201,0.5,0.58,4,165,2,0,0,0,sales,high
5202,0.49,0.71,3,255,2,1,0,0,accounting,low
5203,0.13,0.65,4,194,4,0,0,0,support,medium
5204,0.57,0.68,3,102,6,0,0,0,technical,medium
5205,0.51,0.94,4,247,2,0,0,0,management,medium
5206,0.99,0.69,3,206,2,0,0,0,marketing,medium
5207,0.8,0.77,3,171,2,0,0,0,marketing,medium
5208,0.56,0.39,5,263,4,0,0,0,marketing,medium
5209,0.96,0.84,4,272,4,1,0,0,sales,medium
5210,0.96,0.5,3,158,2,1,0,0,sales,medium
5211,0.87,0.53,6,216,6,1,0,0,sales,medium
5212,0.61,0.9,5,113,3,0,0,0,sales,medium
5213,0.18,0.6,3,140,4,0,0,0,sales,low
5214,0.24,0.77,5,178,5,0,0,0,sales,low
5215,0.86,0.48,4,153,3,0,0,0,sales,low
5216,0.25,0.62,6,271,5,0,0,0,sales,low
5217,0.25,0.82,3,269,5,0,0,0,sales,low
5218,0.63,0.55,3,160,3,0,0,0,sales,low
5219,0.89,0.68,4,258,2,1,0,0,sales,low
5220,0.87,0.82,4,251,3,0,0,0,sales,high
5221,0.87,0.78,3,170,2,0,0,0,sales,low
5222,0.71,0.99,4,238,4,1,0,0,sales,high
5223,0.98,0.87,4,152,2,0,0,0,sales,high
5224,0.16,0.51,3,262,6,0,0,0,sales,low
5225,0.83,0.68,4,273,2,0,0,0,sales,low
5226,0.65,0.77,3,233,2,0,0,0,sales,high
5227,0.95,0.64,3,262,3,0,0,0,sales,low
5228,0.67,0.67,3,183,3,0,0,0,accounting,medium
5229,0.53,0.88,3,150,3,1,0,0,accounting,high
5230,0.74,0.94,3,132,3,0,0,0,accounting,medium
5231,0.77,0.79,3,200,4,0,0,0,hr,medium
5232,0.13,0.72,4,148,5,0,0,0,hr,medium
5233,0.82,0.92,3,187,3,1,0,0,hr,medium
5234,0.88,0.65,4,224,2,0,0,0,hr,high
5235,0.89,0.5,4,147,2,0,0,0,technical,medium
5236,0.85,0.51,3,153,4,0,0,0,technical,medium
5237,0.93,0.87,5,154,2,0,0,0,technical,medium
5238,0.62,0.7,5,270,3,0,0,0,technical,high
5239,0.58,0.96,3,202,2,0,0,0,technical,medium
5240,0.98,0.5,4,264,3,0,0,0,technical,high
5241,0.52,0.45,2,145,3,0,0,0,technical,low
5242,0.76,0.49,3,138,2,1,0,0,technical,medium
5243,0.73,0.91,3,238,2,0,0,0,technical,medium
5244,0.74,0.64,4,147,5,0,0,0,technical,medium
5245,0.49,0.48,3,190,2,0,0,0,technical,medium
5246,0.91,0.97,4,183,3,0,0,0,support,low
5247,0.74,0.92,5,255,3,0,0,0,support,low
5248,0.86,0.82,4,252,4,0,0,0,support,low
5249,0.52,0.47,6,141,5,1,0,0,support,low
5250,0.95,0.81,3,260,2,0,0,0,support,low
5251,0.65,0.98,3,136,3,0,0,0,support,low
5252,0.7,0.56,4,182,2,0,0,0,support,low
5253,0.14,0.66,6,142,5,0,0,0,support,low
5254,0.92,0.53,2,261,4,0,0,0,support,low
5255,0.54,0.6,3,209,2,0,0,0,support,low
5256,0.76,0.95,2,156,4,0,0,0,support,high
5257,0.78,0.66,4,214,2,0,0,0,technical,low
5258,0.85,0.86,4,250,3,0,0,0,technical,low
5259,0.78,0.8,4,197,3,1,0,0,technical,low
5260,0.55,0.72,3,149,3,0,0,0,management,low
5261,0.68,0.61,5,271,2,0,0,0,IT,high
5262,0.91,0.68,4,187,2,0,0,0,IT,low
5263,0.76,0.56,3,154,2,0,0,0,IT,low
5264,0.15,0.67,4,264,3,0,0,0,IT,low
5265,0.95,0.6,2,144,3,0,0,0,IT,high
5266,0.74,0.37,6,200,3,0,0,0,product_mng,low
5267,0.92,0.56,5,197,2,1,0,0,product_mng,medium
5268,0.64,0.89,3,175,3,1,0,0,product_mng,high
5269,0.96,0.9,3,161,3,0,0,0,product_mng,medium
5270,0.21,0.72,3,245,6,0,0,0,IT,high
5271,0.85,0.67,3,167,4,0,0,0,RandD,medium
5272,0.52,0.86,5,168,3,0,0,0,RandD,medium
5273,0.54,0.81,5,261,6,0,0,0,RandD,medium
5274,0.56,0.81,5,274,4,0,0,0,RandD,medium
5275,0.59,0.79,4,181,3,0,0,0,RandD,medium
5276,0.88,0.58,5,266,3,1,0,0,marketing,medium
5277,0.7,0.84,4,184,3,0,0,0,sales,medium
5278,0.95,0.58,3,193,2,0,0,0,accounting,medium
5279,0.83,0.88,3,217,2,1,0,0,support,high
5280,0.76,0.62,4,197,3,0,0,0,technical,low
5281,0.82,0.92,5,252,3,0,0,0,management,medium
5282,0.55,0.97,4,136,3,0,0,0,marketing,medium
5283,0.89,0.55,5,194,4,0,0,0,marketing,medium
5284,0.66,0.94,4,190,3,0,0,0,marketing,medium
5285,0.41,0.61,3,185,2,1,0,0,sales,medium
5286,0.83,0.77,3,232,2,1,0,0,sales,medium
5287,0.88,0.72,3,200,2,1,0,0,sales,medium
5288,0.56,0.66,5,155,2,0,0,0,sales,medium
5289,0.53,0.72,3,228,3,0,0,0,sales,medium
5290,0.8,0.41,3,188,4,0,0,0,sales,high
5291,0.95,0.78,4,245,3,0,0,0,sales,low
5292,0.9,0.88,4,205,2,0,0,0,sales,low
5293,0.5,0.97,4,269,3,0,0,0,sales,low
5294,0.4,0.59,3,207,6,0,0,0,sales,high
5295,0.52,0.85,3,250,4,0,0,0,sales,low
5296,0.51,0.5,5,251,3,1,0,0,sales,low
5297,0.84,0.62,5,217,3,0,0,0,sales,low
5298,0.78,0.98,5,252,3,0,0,0,sales,high
5299,0.91,0.71,2,159,3,1,0,0,sales,low
5300,0.59,0.71,5,169,2,0,0,0,sales,low
5301,0.69,0.97,5,105,4,0,0,0,sales,low
5302,0.87,0.93,4,268,2,0,0,0,sales,low
5303,0.66,1,5,145,2,0,0,0,sales,low
5304,0.5,0.54,4,165,3,0,0,0,accounting,low
5305,0.95,0.75,3,253,4,0,0,0,accounting,low
5306,0.77,0.64,3,254,3,0,0,0,accounting,medium
5307,0.66,0.5,3,218,2,0,0,0,hr,medium
5308,0.61,0.98,3,138,5,1,0,0,hr,medium
5309,0.7,0.87,5,239,3,0,0,0,hr,medium
5310,0.89,0.71,5,182,2,1,0,0,hr,medium
5311,0.6,0.78,4,152,3,1,0,0,technical,medium
5312,0.62,0.51,3,222,3,1,0,0,technical,medium
5313,0.59,0.9,2,219,2,1,0,0,technical,medium
5314,0.69,0.59,4,266,4,0,0,0,technical,medium
5315,0.36,0.94,3,113,5,1,0,0,technical,medium
5316,0.59,0.93,4,146,3,0,0,0,technical,medium
5317,0.5,0.51,5,238,4,0,0,0,technical,medium
5318,0.53,0.99,3,188,3,0,0,0,technical,high
5319,0.84,0.9,4,237,2,0,0,0,technical,low
5320,0.51,0.95,4,201,3,0,0,0,technical,medium
5321,0.53,0.56,5,188,3,0,0,0,technical,medium
5322,0.98,0.63,3,137,3,0,0,0,support,medium
5323,0.95,0.81,4,263,3,0,0,0,support,medium
5324,0.13,0.76,5,217,3,0,0,0,support,low
5325,0.5,0.64,4,213,4,0,0,0,support,low
5326,0.93,0.76,3,244,3,0,0,0,support,low
5327,0.5,0.87,3,252,2,0,0,0,support,low
5328,0.66,0.84,4,168,2,0,0,0,support,low
5329,0.89,0.79,4,212,3,0,0,0,support,low
5330,0.46,0.43,4,258,3,0,0,0,support,low
5331,0.67,0.6,4,210,3,0,0,0,support,low
5332,0.96,0.9,4,246,3,0,0,0,support,low
5333,0.98,0.76,4,221,3,1,0,0,technical,low
5334,0.67,0.57,5,215,4,0,0,0,technical,low
5335,0.72,0.72,4,175,4,0,0,0,technical,low
5336,0.65,0.49,5,221,2,0,0,0,management,low
5337,0.72,0.67,5,219,3,0,0,0,IT,low
5338,0.78,0.58,3,154,3,0,0,0,IT,low
5339,0.93,0.56,3,266,2,0,0,0,IT,low
5340,0.73,0.85,5,224,4,0,0,0,IT,low
5341,0.2,0.57,4,269,5,1,0,0,IT,low
5342,0.47,0.5,4,159,2,0,0,0,product_mng,low
5343,0.56,0.62,4,247,3,0,0,0,product_mng,low
5344,0.72,0.86,4,137,2,0,0,0,product_mng,low
5345,0.91,0.56,4,251,4,0,0,0,product_mng,medium
5346,0.79,0.49,5,210,3,0,0,0,IT,medium
5347,0.53,0.75,2,123,4,0,0,0,RandD,medium
5348,0.14,0.51,4,253,6,0,0,0,RandD,medium
5349,0.78,0.92,5,242,4,0,0,0,RandD,medium
5350,0.52,0.74,3,238,3,0,0,0,RandD,medium
5351,0.94,0.68,5,151,2,0,0,0,RandD,medium
5352,0.83,0.8,4,158,4,0,0,0,marketing,medium
5353,0.44,0.68,2,120,2,0,0,0,marketing,medium
5354,0.72,0.74,3,187,2,0,0,0,sales,medium
5355,0.84,0.58,3,140,3,0,0,0,accounting,medium
5356,0.76,0.99,3,164,2,0,0,0,support,medium
5357,0.92,0.94,5,253,2,0,0,0,technical,high
5358,0.58,0.93,5,235,2,0,0,0,management,low
5359,0.85,0.81,4,189,4,0,0,0,marketing,medium
5360,0.74,0.51,4,246,3,1,0,0,marketing,medium
5361,0.74,0.87,4,258,2,0,0,0,marketing,medium
5362,0.72,0.8,3,158,3,0,0,0,sales,medium
5363,0.76,0.98,4,173,3,1,0,0,sales,low
5364,0.85,0.72,3,201,3,0,0,0,sales,low
5365,0.82,0.49,5,185,3,0,0,0,sales,low
5366,0.6,0.93,5,270,3,1,0,0,sales,low
5367,0.39,0.64,3,152,2,0,0,0,sales,low
5368,0.83,0.53,3,211,4,1,0,0,sales,low
5369,0.7,0.92,3,162,3,1,0,0,sales,low
5370,0.84,0.97,4,253,2,1,0,0,sales,low
5371,0.9,0.77,4,236,3,0,0,0,sales,low
5372,0.18,0.84,4,231,5,0,0,0,sales,low
5373,0.52,0.71,2,231,2,0,0,0,sales,low
5374,0.87,0.51,4,233,3,0,0,0,sales,low
5375,0.6,0.79,5,217,2,0,0,0,sales,low
5376,0.72,0.93,4,174,2,0,0,0,sales,low
5377,0.48,0.64,4,227,3,0,0,0,sales,low
5378,0.75,0.53,3,222,2,0,0,0,sales,low
5379,0.85,0.55,2,207,6,0,0,0,sales,low
5380,0.39,0.41,6,115,3,0,0,0,sales,low
5381,0.61,0.68,3,254,2,0,0,0,accounting,low
5382,0.6,0.61,4,170,3,0,0,0,accounting,low
5383,0.57,0.64,2,206,3,0,0,0,accounting,low
5384,0.19,0.68,5,149,3,0,0,0,hr,medium
5385,0.48,0.77,3,197,3,0,0,0,hr,medium
5386,0.69,0.75,4,261,3,0,0,0,hr,medium
5387,0.7,0.55,4,256,4,0,0,0,hr,medium
5388,0.65,0.92,3,219,3,0,0,0,technical,medium
5389,0.81,0.96,4,143,3,1,0,0,technical,medium
5390,0.85,0.95,4,171,3,0,0,0,technical,medium
5391,0.93,0.76,4,207,2,0,0,0,technical,medium
5392,0.72,0.94,4,235,3,0,0,0,technical,medium
5393,0.49,0.55,2,173,3,0,0,0,technical,medium
5394,0.94,0.47,5,131,6,0,0,0,technical,medium
5395,0.81,0.84,4,143,2,0,0,0,technical,medium
5396,0.92,0.78,5,193,4,0,0,0,technical,high
5397,0.97,0.82,3,135,2,0,0,0,technical,low
5398,0.98,0.61,4,265,2,1,0,0,technical,medium
5399,0.44,0.45,3,133,2,1,0,0,support,medium
5400,0.72,0.87,4,184,4,0,0,0,support,medium
5401,0.8,0.73,5,135,3,0,0,0,support,medium
5402,0.6,0.72,4,267,4,0,0,0,support,low
5403,0.89,0.65,4,184,3,0,0,0,support,low
5404,0.69,0.57,5,227,2,0,0,0,support,low
5405,0.54,0.81,4,257,2,0,0,0,support,low
5406,0.97,0.75,5,235,3,1,0,0,support,low
5407,0.37,0.4,4,161,2,0,0,0,support,low
5408,0.73,0.52,4,215,3,0,0,0,support,low
5409,0.57,0.69,4,146,3,0,0,0,support,low
5410,0.86,0.66,4,191,2,0,0,0,technical,low
5411,0.83,0.85,4,261,3,0,0,0,technical,low
5412,0.19,0.52,5,200,5,0,0,0,technical,low
5413,0.55,0.93,4,239,4,0,0,0,management,low
5414,0.6,0.65,4,160,2,0,0,0,IT,low
5415,0.62,0.71,3,177,3,1,0,0,IT,low
5416,0.65,0.55,5,215,2,0,0,0,IT,low
5417,0.4,0.48,4,97,2,0,0,0,IT,low
5418,0.82,0.78,5,231,2,1,0,0,IT,low
5419,0.75,0.69,2,257,2,1,0,0,product_mng,low
5420,0.83,0.53,3,232,3,1,0,0,product_mng,low
5421,0.77,0.78,4,212,3,0,0,0,product_mng,low
5422,0.59,0.98,4,198,3,0,0,0,product_mng,low
5423,0.8,0.79,5,240,4,0,0,0,IT,medium
5424,0.84,0.55,3,242,3,0,0,0,RandD,medium
5425,0.88,0.71,4,250,3,0,0,0,RandD,medium
5426,0.37,0.9,3,229,6,0,0,0,RandD,medium
5427,0.88,0.66,4,133,2,0,0,0,RandD,medium
5428,0.69,0.85,3,200,2,0,0,0,RandD,medium
5429,0.54,0.49,2,155,2,1,0,0,marketing,medium
5430,0.76,0.57,5,139,4,0,0,0,sales,medium
5431,0.51,0.58,4,272,3,0,0,0,accounting,medium
5432,0.16,0.52,3,100,4,0,0,0,support,medium
5433,0.65,0.6,5,160,3,0,0,0,technical,medium
5434,0.54,0.81,5,195,4,0,0,0,management,medium
5435,0.66,0.68,4,152,3,0,0,0,marketing,high
5436,0.95,0.65,5,182,3,0,0,0,marketing,low
5437,0.83,0.57,3,137,2,0,0,0,marketing,medium
5438,0.98,0.84,4,182,3,0,0,0,sales,medium
5439,0.72,0.72,3,217,2,0,0,0,sales,medium
5440,0.71,0.62,4,192,4,0,0,0,sales,medium
5441,0.36,0.65,3,116,2,1,0,0,sales,low
5442,0.55,0.65,4,170,4,0,0,0,sales,low
5443,0.64,0.52,3,223,3,0,0,0,sales,low
5444,0.62,0.57,3,174,2,0,0,0,sales,low
5445,1,0.95,3,193,6,0,0,0,sales,low
5446,0.91,0.91,6,167,2,1,0,0,sales,low
5447,0.81,0.67,4,225,3,0,0,0,sales,low
5448,0.71,0.92,4,248,3,1,0,0,sales,low
5449,0.97,0.74,3,104,5,0,0,0,sales,low
5450,0.75,0.86,6,148,4,0,0,0,sales,low
5451,0.68,1,3,148,4,1,0,0,sales,low
5452,0.87,0.68,5,187,3,0,0,0,sales,low
5453,0.96,0.57,3,151,2,0,0,0,sales,low
5454,0.41,0.86,6,215,5,0,0,0,sales,low
5455,0.81,0.61,4,142,4,0,0,0,sales,low
5456,0.68,1,6,258,5,0,0,0,sales,low
5457,0.63,0.56,4,228,3,0,0,0,accounting,low
5458,0.6,0.84,2,221,3,0,0,0,accounting,low
5459,0.66,0.97,3,263,3,0,0,0,accounting,medium
5460,0.69,0.82,4,273,4,0,0,0,hr,medium
5461,0.23,0.37,3,247,4,0,0,0,hr,medium
5462,0.52,0.63,3,225,3,0,0,0,hr,medium
5463,0.65,0.86,4,269,2,1,0,0,hr,medium
5464,0.78,0.4,6,174,3,0,0,0,technical,medium
5465,0.6,0.65,5,201,2,0,0,0,technical,medium
5466,0.9,0.62,3,254,3,0,0,0,technical,medium
5467,0.59,0.95,5,254,2,0,0,0,technical,medium
5468,0.89,0.78,3,185,2,1,0,0,technical,medium
5469,0.96,0.85,4,200,4,0,0,0,technical,medium
5470,0.68,0.76,3,190,3,1,0,0,technical,medium
5471,0.52,0.72,2,160,2,0,0,0,technical,high
5472,0.68,0.94,3,264,2,0,0,0,technical,low
5473,0.6,0.59,3,172,3,0,0,0,technical,medium
5474,0.28,0.83,5,279,4,0,0,0,technical,medium
5475,0.98,0.54,5,260,3,0,0,0,support,medium
5476,0.67,0.52,4,262,2,0,0,0,support,medium
5477,0.86,0.6,5,134,2,1,0,0,support,low
5478,0.83,0.9,3,195,3,0,0,0,support,low
5479,0.79,0.86,3,139,3,0,0,0,support,low
5480,0.54,0.86,4,205,5,0,0,0,support,low
5481,0.51,0.86,5,212,2,0,0,0,support,low
5482,0.75,0.65,4,148,2,0,0,0,support,low
5483,0.51,0.67,4,228,3,0,0,0,support,low
5484,0.73,0.74,5,230,3,0,0,0,support,low
5485,0.17,0.4,4,286,3,0,0,0,support,low
5486,0.88,0.59,4,142,3,0,0,0,technical,low
5487,0.76,0.79,3,161,3,0,0,0,technical,low
5488,0.29,0.77,3,152,3,1,0,0,technical,low
5489,0.62,0.97,4,266,3,0,0,0,management,low
5490,0.5,0.85,2,143,3,0,0,0,IT,low
5491,0.16,0.65,5,165,3,0,0,0,IT,low
5492,0.18,0.99,4,204,6,0,0,0,IT,low
5493,0.86,0.68,4,170,2,0,0,0,IT,low
5494,0.68,0.52,5,203,3,0,0,0,IT,low
5495,0.68,0.85,3,199,3,0,0,0,product_mng,low
5496,0.89,0.78,4,223,3,0,0,0,product_mng,low
5497,0.86,0.88,4,220,2,0,0,0,product_mng,low
5498,0.43,0.41,4,190,3,0,0,0,product_mng,medium
5499,0.85,0.58,4,143,6,1,0,0,IT,medium
5500,0.94,0.8,5,111,4,0,0,1,RandD,medium
5501,0.58,0.71,4,145,3,1,0,1,RandD,medium
5502,0.43,0.6,3,138,3,0,0,1,RandD,medium
5503,0.72,0.49,3,203,3,0,0,1,RandD,medium
5504,0.95,0.96,5,175,3,1,0,1,RandD,medium
5505,0.35,0.67,3,119,3,0,0,1,marketing,medium
5506,0.77,0.79,3,157,3,0,0,1,sales,medium
5507,0.74,0.7,5,135,2,0,0,1,accounting,medium
5508,0.5,0.6,4,200,2,0,0,1,support,medium
5509,0.87,0.56,4,121,2,0,0,1,technical,medium
5510,0.55,0.48,3,162,3,0,0,1,management,high
5511,0.8,0.65,3,135,3,0,0,1,marketing,low
5512,0.49,0.52,4,183,2,0,0,1,marketing,medium
5513,0.54,0.92,4,228,3,0,0,1,marketing,medium
5514,0.21,0.87,4,148,5,0,0,0,sales,medium
5515,0.77,0.77,3,219,2,0,0,0,sales,medium
5516,0.53,0.73,4,147,3,0,0,0,sales,low
5517,0.89,0.49,5,165,6,0,0,0,sales,low
5518,0.25,0.59,4,218,3,1,0,0,sales,low
5519,0.53,0.59,3,231,2,0,0,0,sales,low
5520,0.44,0.45,2,124,3,0,0,0,sales,low
5521,0.7,0.44,2,131,2,0,0,0,sales,low
5522,0.54,0.76,3,199,4,0,0,0,sales,low
